screen_name,created_at,text
BraidGottaBaig,11/7/17 17:28,Dont ever leave us  Lmao https://t.co/CLsa7Q6Hac
MorgiePorgie_,11/7/17 17:28,I just booked 90% of our honeymoon travel using an email that doesnt exist. Is this week over yet
TeresaEdelglass,11/7/17 17:28,NJGETOUTampVOTE@KimGuadagnoNJWEGETTHEGOVTWEDESERVEWEDONTDESERVE@PhilMurphyNJHELLDESTROYNJDO https://t.co/fEIifferfk
ESmithStevens,11/7/17 17:28,"Id like to announce that I was NOT awarded an NEA grant, but I was very relieved by the confirmation that they definitely still exist."
gottahaveF8TH,11/7/17 17:28," @Raveybaby lookin signed, sealed and DELIVERED  YASS Shes been #goals for years Lol Such an inspiration  https://t.co/BKCXvquDBy"
AirPatrick730,11/7/17 17:28,Same... https://t.co/gPPUioZnDf
Nimiofficial,11/7/17 17:28,Osagie...I want Felix to leave so fans will know how far we have come with him. It took pogbas absence for him t https://t.co/AsvgAaCYhW
brightlightx2,11/7/17 17:28,@simpsondavid79 @ladychatterley Thank you :
crookrobbins,11/7/17 17:28,I just ate a crab cake stuffed in a portobello mushroom and it was amazing.
BComptonNHL,11/7/17 17:28,@EthanGSN #FakeNews
izzywolfcandy,11/7/17 17:28,https://t.co/Ju1rT8ARtt
KILVMINATI,11/7/17 17:28,"I have to bro niggas just wanna support every time yo accomplish something, they never see the vision though https://t.co/FMi9TbUzWn"
jazmynedrake,11/7/17 17:28,@joseylici0us @cloudsurferrr damn its colder out there than here 
Problem_Sponge,11/7/17 17:28,Shout out to the dude that just ran into McDonalds with a lit cigarette screaming fuck
Christyy___,11/7/17 17:28,Im never moving  https://t.co/cliaEcoBIc
JacintaFtzGerld,11/7/17 17:28,Love this @reformationx  https://t.co/degM1uuRjo
GalleryAWA,11/7/17 17:28,Next Tuesday 11/14 Geoffrey Cobbs New Book Launch Event at 79pm @GalleryAWA Please RSVP here: https://t.co/vUtwKb1cxl
brianasiano,11/7/17 17:28,I want to go to another one already #powerhousenyc @ Barclays Center https://t.co/mVhFjrWxn9
flashytrout,11/7/17 17:28,My favorite Tuesday afternoon activity #voteNYC https://t.co/Bd4LYa5TBL
LordLastHearth,11/7/17 17:28,@sweetyft @therealhamfast Hello Anne
MechaDragon101,11/7/17 17:28,FUCKING KNEW IT https://t.co/oUqqkuJg2r
maxoctober,11/7/17 17:28,+1 https://t.co/MnaAm6fRnI
zacksporen,11/7/17 17:28,@mikemearls Sending now
khalilE_22,11/7/17 17:28,Cold wudhu season 
lanewilliamson,11/7/17 17:28,"@ClooneyDisciple Yes, and I told her I think shes great."
MattHladik919,11/7/17 17:28,"@DanSchneierNFL Haha, Im just glad to vent to someone who feels same way...Im a 30yearold Giants fan so Im mor https://t.co/gJZdPMevEq"
itsdlevy,11/7/17 17:28,@ghweldon Sondheim to Lapine.
511NYC,11/7/17 17:28,Closure on #West40ThStreet from 8th Avenue to 7th Avenue https://t.co/G7Fu9vExOh
RedKhan1,11/7/17 17:28,"Elites will be necessary players in blocking Trumps excesses, minimizing damage that his toxic racial, religious https://t.co/mD5N88zcZh"
deathtodogma,11/7/17 17:28,"If Gillespie wins,Im all for a civil civil war.Lets divide the country in two. I no longer need to visit these assbackwards states anyway"
MARCANDERSONNWO,11/7/17 17:28,Im on my lunch break and I saw a man following and harassing a woman in the street I felt like saying get the fuck away from her
WestNewYorker,11/7/17 17:28,Settling in for the 1st snowfall this weekend with @TheYankeeCandle Winter Glow Are you in the Festive Spirit https://t.co/ny6bT1nMxm
gaylaurapalmer,11/7/17 17:28,tio culture https://t.co/BbLPwp8x7E
Wonko_the_sane_,11/7/17 17:28,Theres no difference between Democrats and Republicans.People whose rights arent jeopardized https://t.co/3CtNJpK5id
Penenberg,11/7/17 17:28,Just having to state this publicly says so much. https://t.co/CqV9JBb8wd
jones_iset,11/7/17 17:28,So you can lie nahhh https://t.co/2zP8vkyWxb
OPI_Spain,11/7/17 17:28,Nuestra embajadora @onacarbonell nos ensea su tono favorito de la coleccin #OPIIceland: #SuziAndTheArticFox. https://t.co/nOIOk2RrE3
ducttapedelilah,11/7/17 17:28,Without internet for 48 hours now. Having a very difficult time with @AskSpectrum customer support. Can someone on the SM Side help please
MadisonTelles,11/7/17 17:28,Ive been taking 20+ credits for the last year and a half. Im going to be graduating in 2019 after only 4 years https://t.co/4bw33t4wA0
ernlarson,11/7/17 17:28,@nathofme heres how I feel https://t.co/Ll5AkytsX5
ChefLyn_,11/7/17 17:28,I need a fuck Joe Budden hoodie thoe I love him
wheresX,11/7/17 17:28,Gonna get the notification that Greg your uber driver cancelled because you were not ready within 4 minutes https://t.co/Qsz8kslmKG
ClaraRamazzotti,11/7/17 17:28,"Se poi mi mettete le foto buffe di Obama, beh, io sospiro di nostalgia.#DMWF #NYC #potus https://t.co/VGIDz8Hw4x"
cdmaines,11/7/17 17:28,Circus Gala last night. New Beginnings Community Center.  Doing great things for Traumatic Brain https://t.co/2p9khA0t0q
jazmynedrake,11/7/17 17:28,"@joseylici0us @cloudsurferrr oh wait i just checked the weather, its about the same lol smh"
katehinds,11/7/17 17:28,Who is that woman wielding a megaphone on your NY #Ivoted  sticker Meet suffragist Rosalie Jones https://t.co/daOBuCNdEN via @jimog
KatzAndrewS,11/7/17 17:28,@TwitterStudio @bradblosat 
TeeJ_Mac,11/7/17 17:28,This is Y nicki minaj says all these bxtches is my sons. The seeds start cutting up and u gotta  em. Kash Dolls https://t.co/2ByxrWzliQ
TonyRushingNY,11/7/17 17:28,Agreed. https://t.co/5l955d7KLg
chuck_kappenman,11/7/17 17:28,@ZadaLeon God will give special blessings to millennial voters for the next three years. Even if you dont actually believe in Her. VOTE
muddafugaz,11/7/17 17:28,",    .    ,    https://t.co/TgFv4uD30j"
britshaniece,11/7/17 17:28,I like Outback https://t.co/1PZNDl9NaJ
mrossano6970,11/7/17 17:28,https://t.co/Cd108VG7M0
_ashleyabuela,11/7/17 17:28,i got a bottle of moet and i just wanna get a telly of the New York view and just dead vibe and drink my shit
bd_wetz,11/7/17 17:29,"NYC, Westchester, NJ, and Virginia  make sure you #VOTE today. Last year was a disaster, today is step 1 in reclai https://t.co/wvCM4oQPcs"
JennyFromSea,11/7/17 17:29,@jimsciutto Jim. I think he has nothing else to do in his day.
_wonderfrankie,11/7/17 17:29,"and that explains a lot of the conflics that I have both internally + w the outside world  Im here for facts these days, facts + numbers"
TheWestBk,11/7/17 17:29,"Alright NYC, Time to VOTE @ The West BK https://t.co/t8Dc4eHtmL"
NarcissisticLEO,11/7/17 17:29,Fohhh Papa johns trash AF before all of this. PH gtgt Dominos gtgt Lil Caesars https://t.co/0RK0YUzLE1
royaltyclubvp,11/7/17 17:29,...lots of moderates in the middle. Trying to appeal to them is an unlikely winning strategy. On the other hand...
ashcech,11/7/17 17:29,Eric Wynalda probably thinks patriotism  goals.
LenaRockerHall,11/7/17 17:29,Presenting an award to my friend after roasting him @OMBDMV  @joshgroban thank god for your https://t.co/JZtRhKtLAB
AboutAgnez,11/7/17 17:29,NOW @agnezmo on @hollywoodlife . lets check it out on hollywoodlife insta story guys #AGNEZMO https://t.co/sLoIZjGpJL
DropDSoapGayBoy,11/7/17 17:29,Caleon Foxs his editing skills are fye  amp Im not just saying that because I would like for him to ram my asshole into the next millennium
abekay2,11/7/17 17:29,Why Perfectly Imperfect is Just Righthttps://t.co/n02LlvEba9
Lucky_Peters,11/7/17 17:29,@NuTnbutTROUBLE Uplift me
marcosinocenci5,11/7/17 17:29,"No desisti, s no insisto mais."
MattHladik919,11/7/17 17:29,"@DanSchneierNFL However, the way the franchise approaches things sometimes annoys me, Im not saying to switch coac https://t.co/qEGdj69Otq"
TmjNycHealthWlf,11/7/17 17:29,"Were #hiring Click to apply: Home Health Aide  https://t.co/2xsfxAYrWn #HealthWelfare #NewYork, NY #Job #Jobs #CareerArc"
SyndicateReaps,11/7/17 17:29,@WyattHammond95 @FourEyesEd wyatt i think he wants to put it on that scrub sterling
JohnPre170786,11/7/17 17:29,aads. com https://t.co/qKsq9x2M3u #aads
tmj_nyc_cler,11/7/17 17:29,"Interested in a #job in #NewYork, NY This could be a great fit: https://t.co/sEmYIW6aYP #Clerical #Hiring #CareerArc"
noVENAber,11/7/17 17:29,Chris said I aint your man girl Im only your friend people arent prepared for that kind of honesty
nadiaaaevva,11/7/17 17:29,@GetEmABiscuit Both my parents do but not my wholeeee family
amberjfinney,11/7/17 17:29,"@JasmynBeKnowing Coming from NY Just take NJ transit train from Penn Station, they have a train that directly goes to Newark Airport"
TooBadDiane,11/7/17 17:29,@CamArruda I just cant. I was so down that Black Tapes was ending and when I went to load the episode I saw this a https://t.co/Fs9IvbmMgy
MichaelBasile5,11/7/17 17:29,Mood. Issa Americas # 1 power couple @bretiesi and @jmanziel2  https://t.co/RWChvXKwi0
DenBoomer1,11/7/17 17:29,I voted ....Civic Duty done  @ Upper West Side https://t.co/vJQyHVwgln
MJaMitchell,11/7/17 17:29,The dad from Wonder Years has joined Twitter https://t.co/QWlttYkKSE
NYCMarymount,11/7/17 17:29,@zackboston @jaymesdec This is really cool What class is this
MikeNytvnews,11/7/17 17:29,"DeBlasio, Bklyn. BP Eric Adams, Jumaane Williams spotted Campaigning earlier On Flatbush Avenue"
_SydneyCS,11/7/17 17:29,When everyone in the office complains to custodian about how freezing it is at the same time. And he goes yeah your https://t.co/Y8j1emgVFi
kcuahd,11/7/17 17:29,I love making friends online. https://t.co/rSJjtE0JAW
juelzthatmana12,11/7/17 17:29,"My dad discovered gifs, cant say that Im excited about it lol https://t.co/xxtRsVSukX"
Esteban031580,11/7/17 17:29,@MLBMeme La maquina
JenAnjuGrossman,11/7/17 17:29,#AccurateMovieSummaries  With the help of the President and the military Will Smith launches a global air campaign against illegal aliens.
justinddiamond,11/7/17 17:29,@PrimeIsaiahNY Was in section 420B.
2random2predict,11/7/17 17:29,Different b https://t.co/WhUXsEPP4R
DropDSoapGayBoy,11/7/17 17:29,I gotta stop inviting people to ram my asshole
britshaniece,11/7/17 17:29,And actually Olive Garden stepped up their game. Its alright to eat on the fly.
Rogul_mirs,11/7/17 17:29,@oobilly @turnermx @ultimateOne @PeterGilkes1 @TheJewishProb @marcelsardo @Cysberg @hugoturner1969 @arktinentuuli https://t.co/FVLSEAW0oH
AWildBoor,11/7/17 17:29,Boor: Im being a dick.Boor: Weve gotta shut down @AWildBoor #doubleBoor
SaltyGaylord,11/7/17 17:29,Your mothers maiden name plus your social security number is your robot name.
WizeProphet_,11/7/17 17:29,Yea right you lost me when you crossed me.  https://t.co/2XCbrtowO6
tmj_roc_hrta,11/7/17 17:29,"Want to work at Panda Express Were #hiring in #Rochester, NY Click for details: https://t.co/WXR89eWK4p #Hospitality #Job #Jobs"
Carolyn_Marra,11/7/17 17:29,Compare this issue to tampering with the mail.  You THINK your tweet has arrived ... but it never did.  Just like with mail tampering.
KDusseChino,11/7/17 17:29,I loose my mind every single time that song comes on https://t.co/xCrxqwGEje
JohnPre170786,11/7/17 17:29,AAds https://t.co/VkfCz1Yvu8 #aads
511nyNJ,11/7/17 17:29,Construction on #NJ31 SB at South of US 46 https://t.co/HLBbNdPCoa
511NYC,11/7/17 17:29,Updated: Construction on #M11Bus Both directions at Hudson Street :W 14th Street https://t.co/5oMPiWYtPn
DAMitsDevon,11/7/17 17:29,"Oh, todays my last day of funemployment which really only becomes fun once you know its ending and I am being lazy and trying not to "
gutogaelzer,11/7/17 17:29,Vivi para ler colorado usar como argumento o pblico do jogo da Luverdense num debate sobre futebol 
noVENAber,11/7/17 17:29,Someone just told me they need these https://t.co/UvutsdbzjU
onlydchzusetwtr,11/7/17 17:29,@michaelaaa My sis Im not laughing do you see any lols in that tweet
TimmyDavidNYC,11/7/17 17:29,Tuesday vibesFresh Gear @Bitmoji@Snapchat  @Snap https://t.co/JUPZnX3WrW
ICEXNuevaYork,11/7/17 17:29,Un gran Eataly espaol abrir en NY en 2018 Gracias @chefjoseandres #AlbertAdri @ferranadria por este proyecto https://t.co/UxziMP3HkT
tmj_nyc_health,11/7/17 17:29,"Want to work at Healthfirst Were #hiring in #NewYork, NY Click for details: https://t.co/nTeQTJSRq1 #Healthcare #Job #Jobs #CareerArc"
tmj_nyc_jobs,11/7/17 17:29,"This #job might be a great fit for you: Restaurant Manager  https://t.co/nm6fkn8w98 #NewYork, NY #Hiring #CareerArc"
2random2predict,11/7/17 17:29,Shit was a different type of a experience b gtgtgt
_staywoke_,11/7/17 17:29,"Same , shoulda nevah come fah di man head.... https://t.co/PRjG21FyoC"
OWCServices,11/7/17 17:29,Should You Hire #DedicatedDevelopers to Build your #MobileApp https://t.co/su0jKBs5oj https://t.co/1AJvV0LKdm
andrewtoearth,11/7/17 17:29,Listened to it this morning and shes the only reason to listen to it. This is why I dont understand how Nicki ev https://t.co/hW0U1QhpJT
kennethkyrell,11/7/17 17:29,Just dropped a new visual as part of my Brand Ambassador partnership w/ #macys. Go see the full video on my https://t.co/WtwzkJaKRC
thealehouse1034,11/7/17 17:29,"There it is, nice and easy. The Ale House11th amp Willow.#Hoboken #hobokenlife #jerseycity https://t.co/FjWWMXyjjD"
Patriot_M1A,11/7/17 17:29,@mandymendez90 @corinnec  https://t.co/9Rz5qQgOLI
_DaWhiteODB,11/7/17 17:29,"honestly, I dont even get why he does this, but Im here for it https://t.co/mdZcrywcbV"
ashtynkt,11/7/17 17:29,When my doctor asks if I drink on average more than 3 or 4 alcoholic beverages when I go out https://t.co/kyFQwdJC0X
RobertiLax,11/7/17 17:29,@villavec @jalbertgagnier @MendyWax @toddkaminsky @RepTomReed @NYGovCuomo @RepChrisCollins Of course it does. Elimi https://t.co/log5u5ESEQ
erin_spaghetti,11/7/17 17:29,Why put on lipstick when you can just eat a popsicle
marcjamesmill,11/7/17 17:29,@kcuahd You literally dont stop defending him when Im trying to say he needs to learn...
tmj_nwk_it,11/7/17 17:29,"Were #hiring Read about our latest #job opening here: Java Software Engineer  https://t.co/S6U9xjkqrI #IT #WoodbridgeTownship, NJ"
mistergoodlife,11/7/17 17:29,Erika for #TheGoodLifeFC  NYC  2017 #35MM #FILM #BlackAndWhite #FilmIsNotDead  New https://t.co/zkNClJl5bU
britshaniece,11/7/17 17:29,So sad. https://t.co/LssEVXvSWj
MartiGCummings,11/7/17 17:29,It is my duty as someone w a platform to educate people. I am proud to be not only a drag queen but president of https://t.co/ouSqw1jKqD
ggsacks,11/7/17 17:29,@thedealwithalex HA
HumanParasites_,11/7/17 17:29,When the medical system fails you and you have no choice but to self medicate.#ResistantMites #Morgellons #Strongyloids #LymeDisease
Samuel_A003,11/7/17 17:29,Que sea Dios l nico testigo
LouisPeitzman,11/7/17 17:29,Brunch with my parents. Leaning into the gloom. https://t.co/7ZPXTT3xGq
royaltyclubvp,11/7/17 17:30,"if liberals and libertarians overcame their mutual aversion, they could ally themselves on social issues, where both favour individualism"
_wonderfrankie,11/7/17 17:30,"I stopped believing in the empty promises of others, something my divine fem. was happy to do  but this divine masc. energy is cut throat"
noVENAber,11/7/17 17:30,I actually might get the 5 and get rid of my 4 https://t.co/UvutsdbzjU
TeeJ_Mac,11/7/17 17:30,@JayDMcClinton Lmao its a serious matter
NikkiGirone,11/7/17 17:30,Happy 21st to my bff thanks for wanting to be friends with the new kid in hs @ementines https://t.co/UFTAYyxF9W
joearcuri,11/7/17 17:30,"#freefood #allyoucaneat @ Moreau, New York https://t.co/vlOeDULhDB"
rfassett,11/7/17 17:30,@dearley18 @peterdaou @AngryBerner @Twitter One pretty obvious answer: correct venue for complaining about @twitter https://t.co/flP5kcEadb
bkbrains,11/7/17 17:30,Help cats and party https://t.co/UY62ECtEAF
__Vaniaa,11/7/17 17:30,I didnt know it was illegal to ride dirt bikes in philly so now I take back what I said about meek
ttrapanirandf,11/7/17 17:30,@nrf1993 @drewbrees Tru dat Drews got some more years on him now. Cant risk injury #whodat
nopalito_,11/7/17 17:30,I drank too much coffee and Im W I R E D and i actually just sipped my water like this at lunch on accident https://t.co/8GXyg0wVLn
CuseEndZone,11/7/17 17:30,Peoples reactions when it snows like we live in the snow capitol its really not that shocking that its snowing
LLUKECH,11/7/17 17:30,@Bosefina @heathwblack @messenger : I remember when it was still prelaunch and I was trying to internationalize it
tumbrlakatukaca,11/7/17 17:30,@EBled2  right now LIVE https://t.co/qCOcTRG8Lw
palemami,11/7/17 17:30,This one time I made a playlist at work out of boredom and my coworkers play It so much I be tired of It when I walk in
blackyngdave1,11/7/17 17:30,@SillySassySmart Isnt it surprisIng that only guys responded to that tweet  SARCASM 
Jess_van14,11/7/17 17:30,Only reason Im excited for the snow is because it means snowmobiling trips are coming
cass_si,11/7/17 17:30,everyday i find myself thinking wtf is wrong w niggas cus yall really some trips 
michaeldinos14_,11/7/17 17:30,You will get murkkkkk
ArtIAmAware,11/7/17 17:30,.. The splendors of simplicity Cream of wheat with the black chef https://t.co/3cOyVTenlB
FerraFitness,11/7/17 17:30,"Have Music Will Pose Today at Crunch Gym. People ask me all the time if I get sick of posing, https://t.co/PudW10FcTN"
mercedesarianag,11/7/17 17:30,@UPSHelp Ok Bye
ReviewPizza,11/7/17 17:30,Have a strong feeling this Maria will come out with a much stronger effort. https://t.co/hKNC8CcBrm
Annakhait,11/7/17 17:30,@Cernovich @JulianAssange @wikileaks Yes
SuccessWTeamwrk,11/7/17 17:30,The Urban Action Showcase amp Expo UASE is this weekend Its the premier allaction https://t.co/JAuglIU7R5
JamesHarness,11/7/17 17:30,Tyo really not putting Rptto on streaming services Just post the album and go please.
Carolyn_Marra,11/7/17 17:30,Is snailmail tampering not a crime  Wouldnt the making invisible of tweets THOUGHT to have been visible an equivalent crime
